method,env_id,seed,policy_mode,seed_offset,episode_seeds_hash,ckpt_step,episodes,mean_return,std_return,min_return,max_return,mean_length,std_length,ckpt_path
glpe_cache,HalfCheetah-v5,6,mode,0,80cf9a768001,13565952,20,5894.151462,54.955012,5770.300244,5981.135677,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed6__hc5_glpe_cache/checkpoints/ckpt_step_13565952.pt
glpe_cache,HalfCheetah-v5,6,mode,0,80cf9a768001,15000000,20,6067.903862,81.285880,5925.295768,6239.189219,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed6__hc5_glpe_cache/checkpoints/ckpt_step_15000000.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,0,20,-1.790725,0.676208,-3.017559,-0.580479,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_0.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,163840,20,-14.001915,0.966185,-15.681432,-11.539149,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_163840.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,311296,20,-88.222124,2.721040,-92.915066,-83.394643,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_311296.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,458752,20,-124.326923,7.326141,-136.498836,-107.757920,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_458752.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,606208,20,1195.437599,388.791999,-129.490044,1421.477050,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_606208.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,753664,20,1541.811491,111.136551,1379.743646,1810.986596,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_753664.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,901120,20,1552.543391,63.149961,1457.883023,1732.796371,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_901120.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,1064960,20,1612.368976,118.727788,1446.171322,1957.002207,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_1064960.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,1212416,20,1639.341759,159.934925,1455.312186,2123.465685,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_1212416.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,1359872,20,1644.749728,141.944522,1487.912375,2015.535813,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_1359872.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,1507328,20,1963.248202,348.176455,1596.020202,2634.097714,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_1507328.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,3014656,20,3472.162762,67.041112,3329.888385,3654.987904,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_3014656.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,4521984,20,3995.525958,78.341837,3877.429598,4191.624388,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_4521984.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,6029312,20,4354.992412,94.436022,4131.535132,4523.717174,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_6029312.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,7536640,20,4901.421350,105.008114,4583.695737,5027.547188,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_7536640.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,9043968,20,5416.596953,116.978368,5219.417307,5779.290648,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_9043968.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,10551296,20,5884.777569,118.173727,5680.422990,6109.301975,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_10551296.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,12058624,20,6363.575717,56.270612,6252.446369,6473.669440,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_12058624.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,13565952,20,6539.139132,63.282636,6459.390402,6702.489987,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_13565952.pt
glpe_cache,HalfCheetah-v5,7,mode,0,0bc54b9a221c,15000000,20,6957.234554,103.126554,6771.759783,7154.656673,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe_cache__HalfCheetah-v5__seed7__hc5_glpe_cache/checkpoints/ckpt_step_15000000.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,0,20,123.950770,8.728551,114.933408,145.908925,27.750000,1.840516,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_0.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,311296,20,477.003523,60.367518,371.569336,569.145052,97.750000,16.058876,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_311296.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,606208,20,408.342720,37.933181,346.271707,495.570760,77.250000,7.667301,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_606208.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,901120,20,418.211949,35.766461,361.773857,490.065198,78.950000,7.123728,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_901120.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,1212416,20,511.231276,86.235901,401.421781,758.329559,100.500000,19.226284,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_1212416.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,1507328,20,544.515714,63.039400,418.146884,671.779804,107.900000,12.115692,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_1507328.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,1802240,20,583.765101,122.709959,413.840862,935.822805,116.600000,24.409834,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_1802240.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,2113536,20,499.654012,74.541608,397.382817,674.967070,98.650000,17.123887,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_2113536.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,2408448,20,525.675817,136.308516,385.558388,890.221405,103.100000,28.142317,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_2408448.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,2703360,20,547.145245,62.150510,422.897584,675.622902,105.600000,13.369368,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_2703360.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,3014656,20,566.553565,117.791575,399.200865,885.223908,114.500000,22.964102,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_3014656.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,6029312,20,550.968796,76.380294,408.082660,750.661448,112.050000,15.736820,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_6029312.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,9043968,20,507.252284,91.878540,417.827246,729.884383,99.300000,19.892461,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_9043968.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,12058624,20,497.888355,114.314156,402.746039,867.675365,98.550000,23.180757,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_12058624.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,15073280,20,695.209021,154.817547,484.878089,1171.323394,136.650000,29.268199,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_15073280.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,18087936,20,631.924205,121.346161,480.848301,1059.930535,124.050000,25.034926,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_18087936.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,21102592,20,637.957843,132.287592,435.417679,1021.846917,127.550000,25.644639,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_21102592.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,24117248,20,651.795374,110.844638,519.904687,1018.443356,126.800000,20.922715,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_24117248.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,27131904,20,660.592181,143.843573,434.811379,1112.675749,126.950000,32.277663,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_27131904.pt
glpe_cache,Humanoid-v5,0,mode,0,0309058c7162,30000000,20,619.810529,100.003279,431.884622,837.208765,120.100000,23.733731,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed0__hv5_glpe_cache/checkpoints/ckpt_step_30000000.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,0,20,321.615856,63.361583,199.935376,467.594472,68.800000,13.444702,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_0.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,311296,20,447.578629,61.849348,363.489435,624.739126,84.600000,12.858460,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_311296.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,606208,20,343.493454,17.453382,310.100926,379.960580,63.600000,3.498571,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_606208.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,901120,20,434.403569,47.698774,365.794033,559.646547,81.850000,9.551309,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_901120.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,1212416,20,439.321579,46.826580,368.564266,571.604938,81.950000,9.184090,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_1212416.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,1507328,20,443.628160,38.771137,383.956989,540.001558,82.650000,7.669909,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_1507328.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,1802240,20,461.303590,48.670297,391.338720,599.484783,86.050000,9.769724,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_1802240.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,2113536,20,458.486846,60.459621,374.590199,639.685476,85.500000,12.080977,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_2113536.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,2408448,20,415.582966,35.807484,353.805284,496.257546,77.250000,6.818174,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_2408448.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,2703360,20,426.286307,38.551796,361.477190,523.409582,78.950000,7.453020,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_2703360.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,3014656,20,425.780642,41.881236,352.497795,527.640489,79.150000,7.957858,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_3014656.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,6029312,20,495.779494,52.705249,402.518615,601.409093,91.650000,10.369547,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_6029312.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,9043968,20,460.113959,31.923504,400.347400,521.462790,85.150000,6.109624,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_9043968.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,12058624,20,464.326958,45.899085,374.987262,540.492215,84.500000,7.736278,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_12058624.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,15073280,20,590.531731,70.953135,451.267146,764.561406,111.250000,13.790848,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_15073280.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,18087936,20,567.466317,62.507296,507.299465,804.767351,117.900000,13.160167,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_18087936.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,21102592,20,828.790114,274.222520,518.669971,1540.211703,164.700000,48.526385,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_21102592.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,24117248,20,1355.327147,415.614780,896.673896,2377.571577,250.700000,76.553315,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_24117248.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,27131904,20,1902.769296,1068.910176,918.523071,5838.577782,333.150000,180.543146,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_27131904.pt
glpe_cache,Humanoid-v5,1,mode,0,ce02aec49875,30000000,20,1236.835033,377.297040,864.259344,2466.299293,218.100000,67.337879,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed1__hv5_glpe_cache/checkpoints/ckpt_step_30000000.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,0,20,133.395728,4.456010,124.307110,144.554438,27.050000,0.668954,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_0.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,311296,20,414.106403,48.027798,343.861398,541.638820,77.050000,9.394014,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_311296.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,606208,20,386.246837,32.981227,335.943548,469.731183,71.650000,6.505959,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_606208.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,901120,20,401.265765,35.788827,347.862403,491.002364,74.200000,7.089429,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_901120.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,1212416,20,498.682602,102.650455,379.959015,780.139598,95.100000,22.351510,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_1212416.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,1507328,20,479.071825,92.230867,379.036639,789.856716,89.200000,18.645643,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_1507328.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,1802240,20,499.434657,101.593336,382.386161,774.389259,95.900000,20.079592,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_1802240.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,2113536,20,466.336995,65.516822,378.367574,650.882046,88.950000,13.249434,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_2113536.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,2408448,20,519.565513,75.299869,395.234405,670.972031,102.600000,17.439610,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_2408448.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,2703360,20,555.978171,133.785438,403.219591,1001.377891,108.950000,30.289396,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_2703360.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,3014656,20,511.938498,134.027781,332.248999,854.182256,100.350000,29.494533,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_3014656.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,6029312,20,539.318107,77.916911,438.808605,681.387047,97.050000,14.746101,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_6029312.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,9043968,20,978.728933,381.756315,566.562015,1900.584110,192.000000,76.621798,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_9043968.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,12058624,20,1125.835421,532.404019,684.306219,2900.685811,209.450000,97.748389,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_12058624.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,15073280,20,1247.094405,537.747914,382.234395,2689.157659,238.400000,106.861780,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_15073280.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,18087936,20,1085.056049,284.431026,729.439571,1565.510042,203.700000,58.389297,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_18087936.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,21102592,20,1342.475833,239.314617,1046.097898,1785.840334,259.150000,42.424374,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_21102592.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,24117248,20,1203.262109,447.860932,599.205034,2284.928978,226.050000,90.004153,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_24117248.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,27131904,20,2303.200545,1622.399399,517.882395,5268.201311,435.150000,313.395321,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_27131904.pt
glpe_cache,Humanoid-v5,2,mode,0,df38698cb43b,30000000,20,1658.036339,1001.501953,752.296517,5167.517024,317.650000,196.009509,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed2__hv5_glpe_cache/checkpoints/ckpt_step_30000000.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,0,20,132.083505,4.514000,123.685583,138.486689,30.100000,1.300000,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_0.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,311296,20,387.665348,33.551801,336.765014,461.988250,72.600000,6.606058,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_311296.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,606208,20,413.139679,35.959667,360.259266,500.841144,77.100000,7.154719,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_606208.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,901120,20,503.766446,91.212171,402.737120,815.473738,95.200000,21.560612,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_901120.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,1212416,20,443.781578,51.741771,377.347176,581.734673,83.250000,10.591860,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_1212416.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,1507328,20,478.549243,70.888721,384.199224,677.461567,89.600000,14.147085,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_1507328.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,1802240,20,434.333616,45.706142,369.305762,556.731268,80.950000,9.063526,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_1802240.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,2113536,20,516.725009,88.026959,400.129526,686.959026,98.600000,18.831888,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_2113536.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,2408448,20,491.846566,79.456345,391.208963,676.580655,93.300000,18.100000,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_2408448.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,2703360,20,505.094094,88.747991,394.798108,720.519315,96.000000,19.094502,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_2703360.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,3014656,20,502.618894,85.829562,398.171735,728.702729,95.450000,18.588908,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_3014656.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,6029312,20,521.439182,126.041038,388.193656,853.326944,101.400000,26.125467,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_6029312.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,9043968,20,503.115244,105.881712,377.769894,764.728083,97.700000,22.302690,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_9043968.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,12058624,20,504.085368,66.073623,388.813496,602.054786,99.900000,16.074514,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_12058624.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,15073280,20,521.650467,74.598891,406.746897,641.394457,102.850000,16.775801,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_15073280.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,18087936,20,531.232079,84.868199,407.103332,718.545019,104.550000,17.777725,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_18087936.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,21102592,20,528.761420,86.442104,404.040202,688.680096,103.900000,19.664435,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_21102592.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,24117248,20,539.860728,97.518718,403.734428,755.872677,106.350000,19.890387,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_24117248.pt
glpe_cache,Humanoid-v5,3,mode,0,17324432796e,27131904,20,553.768595,113.193889,413.671422,839.647362,109.850000,22.950545,/workspace/VM_00/code/runs_suite/glpe_cache__Humanoid-v5__seed3__hv5_glpe_cache/checkpoints/ckpt_step_27131904.pt
