method,env_id,ckpt_step,per_seed_ckpt_policy,episodes_per_seed,n_runs,n_seeds,seeds,mean_return_mean,mean_return_std,mean_return_se,mean_return_ci95_lo,mean_return_ci95_hi,mean_length_mean,mean_length_std,mean_length_se,mean_length_ci95_lo,mean_length_ci95_hi
glpe_nogate,MountainCar-v0,212992,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-136.57,23.912687009200788,7.561855592379426,-152.780375,-123.649625,136.57,23.912687009200788,7.561855592379426,124.8535,153.96687499999996
glpe_nogate,MountainCar-v0,245760,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-131.725,25.912528340553727,8.194260948981306,-149.39862499999998,-118.52000000000001,131.725,25.912528340553727,8.194260948981306,118.51737500000002,150.16275
glpe_nogate,MountainCar-v0,278528,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-127.88,27.960876238058063,8.842005428634389,-147.321375,-113.92949999999999,127.88,27.960876238058063,8.842005428634389,113.204625,146.99399999999994
glpe_nogate,MountainCar-v0,311296,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-123.345,28.537032519167088,9.024202042286065,-143.27750000000003,-108.93350000000002,123.345,28.537032519167088,9.024202042286065,108.68862499999999,144.00462499999992
glpe_nogate,MountainCar-v0,622592,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-109.39,30.263491206402477,9.570156216070874,-129.83512499999998,-98.47987499999999,109.39,30.263491206402477,9.570156216070874,98.47487500000001,129.99699999999999
glpe_nogate,MountainCar-v0,933888,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.735,31.094975880357264,9.833094756992836,-127.58,-96.07487499999999,106.735,31.094975880357264,9.833094756992836,96.05499999999999,127.58500000000001
glpe_nogate,MountainCar-v0,1245184,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.58500000000001,31.1427844773071,9.848213162802681,-127.47,-95.96000000000001,106.58500000000001,31.1427844773071,9.848213162802681,95.924875,127.450125
glpe_nogate,MountainCar-v0,1556480,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.575,31.14626181422098,9.849312793286646,-127.42999999999999,-95.94,106.575,31.14626181422098,9.849312793286646,95.914875,127.455
glpe_nogate,MountainCar-v0,1867776,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.575,31.146510639235338,9.849391478665066,-127.415,-95.94000000000001,106.575,31.146510639235338,9.849391478665066,95.91999999999999,127.47
glpe_nogate,MountainCar-v0,2179072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.58,31.144928961228985,9.848891308162559,-127.52550000000001,-95.955,106.58,31.144928961228985,9.848891308162559,95.92999999999999,127.43549999999999
glpe_nogate,MountainCar-v0,2490368,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-102.035,17.546339361815615,5.548639698160262,-113.845125,-95.914875,102.035,17.546339361815615,5.548639698160262,95.935,113.83512499999999
glpe_nogate,MountainCar-v0,2801664,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-98.455,6.718833604131002,2.124681740873206,-103.06012499999999,-95.975,98.455,6.718833604131002,2.124681740873206,95.97,103.11024999999998
glpe_nogate,MountainCar-v0,3000000,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-97.12,2.6216597796052783,0.8290416153607728,-98.975125,-95.98487499999999,97.12,2.6216597796052783,0.8290416153607728,95.98987500000001,98.955
icm,Ant-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",985.813282797613,5.890923801557273,2.0827560837671917,981.8998245857233,990.0021769047923,1000.0,0.0,0.0,1000.0,1000.0
icm,Ant-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",978.5431260462166,57.50788969875013,20.332109388857106,940.1214567124066,1019.543698885042,969.49375,50.0780293485826,17.70525707042085,930.7437500000001,995.0125
icm,Ant-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",689.6745943236522,136.26687631902544,48.177616148145724,596.4000915908573,781.4176195241301,664.6,127.82365782592831,45.192487622391404,570.4670312499999,752.075
icm,Ant-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",581.7526974320173,195.93926662781857,69.27499206662475,446.4682938404234,715.9174178446763,549.79375,190.50398033489353,67.35332816891595,420.89281250000005,682.26875
icm,Ant-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",475.03555175661177,68.10402548554681,24.0784091234658,428.1163811483925,519.719714894317,438.85625,89.17076467899946,31.526626194055194,376.5153125,500.97578125
icm,Ant-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",434.3680470371456,91.65025416864583,32.40325811006005,377.4845682900176,505.59108648804573,383.25625,103.86377327267434,36.72138920036505,315.925,457.2125
icm,Ant-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",489.5392197714668,77.8943739966865,27.539820034669045,433.14218110690473,537.044964066051,444.4,95.29459258006196,33.69172631188553,369.93953125,501.29499999999996
icm,Ant-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",525.8861268196995,85.15776303679478,30.10781585699735,470.8506790819839,588.5972727158238,430.39375,87.8121910581754,31.046297884042268,370.7025,489.5295312499999
icm,Ant-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",635.602693782653,132.94284631191238,47.002394068697114,555.1275560812584,736.6231736609983,454.0125,81.68590281529612,28.880327904020586,396.0140625,509.29999999999995
icm,Ant-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",745.6904396566488,125.33558505881416,44.31282105953541,655.8306604223008,827.3827168983203,498.2125,98.68076291126857,34.88891831360998,427.56796875000003,566.1198437499999
icm,Ant-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",795.5320201591346,225.21963864212248,79.6271668701143,646.7767410910486,952.7963450327929,492.75,122.79765877247009,43.41552861592266,414.25874999999996,576.8682812499999
icm,Ant-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1473.3851306529739,273.24277852662055,96.60591080321366,1290.0380182051472,1658.6826064842394,713.5125,93.96360582028554,33.22115143013182,650.490625,780.8698437499999
icm,Ant-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2270.9781938909214,182.7898624500043,64.62597563527716,2148.163296731671,2398.675877436621,823.8,48.89737978665114,17.28783441469752,789.4540625,857.5314062499999
icm,Ant-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3147.8182643936125,740.5460301108969,261.8225598360962,2654.2851452881373,3718.8094010700534,919.5625,84.5318015231546,29.88650504146897,853.8495312499999,969.3814062499999
icm,Ant-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3725.8937073124766,737.6314419660844,260.7920973153148,3206.1286669911774,4236.028463552082,949.5,50.77627398697151,17.952123829786824,911.9603125,980.8999999999999
icm,Ant-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4269.112930942685,652.9867190747435,230.86566854125311,3808.8289695376284,4684.7735927652875,976.79375,27.584205597361336,9.75248941576906,956.2375,993.1125
icm,Ant-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4436.061384995967,792.3669244307264,280.1440127264476,3899.666993612745,4965.488964880736,972.64375,27.16342252805233,9.603720134910617,953.2523437499999,990.5984374999999
icm,Ant-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4378.718173854799,995.887980815593,352.09957226844205,3672.8073565674713,5051.207140601301,943.24375,61.73355265524168,21.826106854629092,895.8131250000001,982.6375
icm,Ant-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4622.588901932814,850.9531028160935,300.8573547364965,4045.5393386215947,5193.770944125217,934.90625,61.36405420470114,21.695469424621525,889.725,975.65
icm,Ant-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4638.568087483825,1196.3775736661587,422.9833475994245,3693.0038314140666,5449.431230979836,942.33125,71.54369267054572,25.29451511923459,885.1437500000001,984.3965625
icm,BipedalWalker-v3,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-87.42102945104034,32.72009487416575,11.568300483294898,-104.41432295602041,-60.49548616239389,298.625,492.46373533997405,174.11222337367644,100.14203125,674.739375
icm,BipedalWalker-v3,81920,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-29.00883718931018,15.454357292252745,5.463940420115843,-40.47313706280875,-20.40056208396694,1526.9625,140.68777654348656,49.74064041197852,1417.9875,1590.75625
icm,BipedalWalker-v3,147456,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-40.59294157640011,22.046180168449066,7.7945017481853585,-57.01057131073154,-27.491980380700586,1459.6875,344.36404224853385,121.7510747353745,1197.3875,1600.0
icm,BipedalWalker-v3,212992,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-13.54994913948849,33.97282475168684,12.011207378989974,-31.516296040631968,12.478823160821872,1600.0,0.0,0.0,1600.0,1600.0
icm,BipedalWalker-v3,294912,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",66.40757690019299,33.2971980294073,11.772337260552623,42.567687836340276,88.51824061595246,1600.0,0.0,0.0,1600.0,1600.0
icm,BipedalWalker-v3,360448,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",47.196553795091994,113.94833042758496,40.28681857511536,-35.621185796543955,128.5638227232211,1012.2125,599.5831576760224,211.9846583389792,620.86875,1403.55625
icm,BipedalWalker-v3,425984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",194.04411490061528,40.67635458196731,14.381263079428788,164.48510445463222,221.28909386866147,1583.71875,28.456501206885925,10.060892486116105,1560.25,1600.0
icm,BipedalWalker-v3,491520,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",170.85083189429912,115.17963817284084,40.72215160331434,81.3257243180875,240.3488154061031,1353.81875,485.0288083824893,171.48357973904436,984.65625,1591.725
icm,BipedalWalker-v3,573440,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",133.66441262592883,152.53585054962917,53.929567148850275,16.60722856477693,227.80135289165378,1103.59375,610.2298334631284,215.74882666205784,661.1803125000001,1482.4682812499989
icm,BipedalWalker-v3,638976,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",164.56004423872372,156.43657836716068,55.30868269452004,59.56199732801346,258.81211257571834,1191.40625,592.0420838280312,209.31848611130764,813.2750000000001,1542.49234375
icm,BipedalWalker-v3,704512,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",256.9635629276772,40.816319786069,14.43074825190402,224.42487320036926,278.13473506511787,1480.75,182.3283610687048,64.46281025715523,1340.0187500000002,1581.26890625
icm,BipedalWalker-v3,1409024,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",269.36776037951455,22.807705571320454,8.063741636393447,253.30021602598285,283.1343507691301,1276.53125,184.19140170197278,65.12149458986016,1144.08125,1401.4487499999998
icm,BipedalWalker-v3,2113536,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",284.26685770306614,11.621185967663404,4.108709701582371,276.45184440319935,292.4746771646969,1211.2375,201.17136157701478,71.124816975819,1071.3584375,1341.8415624999998
icm,BipedalWalker-v3,2818048,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",295.6697956364607,9.757262036763983,3.449713076004938,288.56189115377106,302.01386366207623,1180.75,197.05201090067567,69.66840657715662,1050.99984375,1314.4346875
icm,BipedalWalker-v3,3522560,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",284.5013658291438,16.50350492827339,5.83487012406386,274.04926641206544,296.01033631651745,1104.64375,212.00315362851916,74.95443378182965,968.7495312499999,1261.1332812499998
icm,BipedalWalker-v3,4227072,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",260.5922257765178,84.44907033487269,29.857255149344088,195.44668878427265,299.7491963685467,1036.06875,250.2824740886535,88.48821732011662,877.8675,1224.4182812499998
icm,BipedalWalker-v3,4931584,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",287.6841806232889,23.74282879403457,8.394357622406531,269.4856278613705,301.3802582780588,1071.85625,228.31986942322277,80.72326397439393,926.26265625,1235.93515625
icm,BipedalWalker-v3,5636096,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",293.35026228341576,14.565194527431416,5.149573909823973,283.39771930585493,302.8933730381311,1055.775,252.76427753937068,89.36566734490377,886.4196875,1228.5992187499996
icm,BipedalWalker-v3,6340608,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",257.92627907539065,75.35699226791209,26.64272012123143,197.88385886601063,296.7857780631877,990.525,256.06416188135347,90.53235264257744,825.0343750000001,1164.4625
icm,BipedalWalker-v3,7000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",273.90720961798945,48.87230027479094,17.278967468244918,237.3874291929922,298.96157726912634,1018.90625,237.39030945562521,83.93014880202279,861.84375,1179.1554687499997
icm,HalfCheetah-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-1.632566944655413,0.7213865861889938,0.25504867347562565,-2.1247110381222165,-1.1663970619123143,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",115.9641026014524,183.20989075174282,64.77447806550194,1.7764858079473405,256.79914642975285,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",660.4484734652017,451.0453017410553,159.46859574171634,329.6974758989876,956.4730104005829,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1100.8669666286794,540.0614183822724,190.940545597665,731.3837373281408,1462.4017214878565,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1630.2341171494684,338.86983051389734,119.80857754795642,1393.961406209889,1856.9353893814432,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1980.7739365140394,356.210742708314,125.93951585027267,1732.253559154672,2217.1114933057943,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2267.2058635332305,481.45605223806535,170.22041969042033,1891.2369780984468,2584.2083438834293,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2485.753253479818,500.33905201632234,176.8965682865951,2095.6931030030014,2801.590027247037,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2687.6363052239985,538.6975098932272,190.4583311269041,2273.216960142817,3008.8517602632396,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2775.1732018900098,587.5408174329061,207.7270481153476,2356.823211163545,3135.2112760308337,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2872.9057678800955,669.2635769836338,236.6204068431462,2395.0885188335496,3312.2197110152424,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3772.396473305231,804.5299055776476,284.44427595066367,3183.702494948552,4210.093316744036,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4412.570512678877,563.9081058507617,199.3716228065675,3979.8246740146446,4725.184069346924,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4813.979425084089,419.9303304965647,148.46779216001445,4490.008106876271,5036.928733057637,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4737.210875453671,1224.8713811611296,433.05742985018355,3798.92184460258,5353.817540651133,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4715.256281181297,1785.1383792804124,631.1417266727713,3342.24566782169,5541.270836200064,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5072.498134469554,1938.874119997503,685.495519058667,3496.6173578606413,6017.262534850015,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5386.518937544098,1741.2433542383696,615.6224917389804,4058.891453361325,6303.433664787099,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5591.544720654607,1696.681702096912,599.86756853393,4249.191404719612,6446.1380622168535,1000.0,0.0,0.0,1000.0,1000.0
icm,HalfCheetah-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5827.51871654004,1490.5075499185193,526.9739979785658,4689.844758275147,6648.894585848327,1000.0,0.0,0.0,1000.0,1000.0
icm,Humanoid-v5,0,latest_ckpt,20,5,5,"0,1,2,3,4",181.53857973565655,74.73928434478556,33.42442407692527,130.4359780521168,258.7156223373929,39.33,15.821965743863812,7.075798188190501,27.940000000000005,55.28000000000001
icm,Humanoid-v5,311296,latest_ckpt,20,5,5,"0,1,2,3,4",388.2253516815888,19.07955594658546,8.532636815415087,369.97521316869955,403.7777720895413,73.8,5.913543776789009,2.644617174564213,69.19,78.95524999999998
icm,Humanoid-v5,606208,latest_ckpt,20,5,5,"0,1,2,3,4",420.13103295380563,52.426272191199224,23.44574168528566,375.7609331941935,468.03248276993514,79.87,11.835184831678802,5.292855561981641,70.32000000000001,90.99
icm,Humanoid-v5,901120,latest_ckpt,20,5,5,"0,1,2,3,4",440.22789957559166,43.594207080799606,19.495922091574116,402.7591435020837,477.6966556490996,83.72,10.042589307544143,4.491182472356249,75.53,92.33
icm,Humanoid-v5,1212416,latest_ckpt,20,5,5,"0,1,2,3,4",464.77560894643244,47.950360946516525,21.44405332441242,424.4195149332854,505.1317029595795,88.98,11.64450943578131,5.207582932608946,79.06,98.9
icm,Humanoid-v5,1507328,latest_ckpt,20,5,5,"0,1,2,3,4",471.2048728387724,47.55271412298956,21.26622025872379,434.5408363807312,519.4830225157491,88.92,9.847872866766709,4.404102632773218,81.22999999999999,97.72
icm,Humanoid-v5,1802240,latest_ckpt,20,5,5,"0,1,2,3,4",450.1967857271927,26.847543159534457,12.006586306715704,427.0763246177672,473.3172468366182,85.09,6.1668792756142095,2.7579122538616065,80.08,91.23999999999998
icm,Humanoid-v5,2113536,latest_ckpt,20,5,5,"0,1,2,3,4",451.3319652896848,24.229204126979052,10.835629493728721,430.3089208174991,471.3454536352498,84.84,5.822834361374192,2.604050690750854,79.95,89.85
icm,Humanoid-v5,2408448,latest_ckpt,20,5,5,"0,1,2,3,4",473.8906415642925,73.79668951853634,33.0028828555787,426.53647759981294,548.4744567095365,89.74,16.418386035174102,7.342525451096509,79.26,106.05999999999999
icm,Humanoid-v5,2703360,latest_ckpt,20,5,5,"0,1,2,3,4",530.8848733012757,83.60875504722655,37.39097195994544,456.73196322116263,602.1257800102103,97.37,13.874098168890116,6.204685326428732,84.56,108.75
icm,Humanoid-v5,3014656,latest_ckpt,20,5,5,"0,1,2,3,4",678.4210714527172,170.4607484206093,76.23236419279445,523.9832978382562,823.8240523300685,126.55,31.45232900756318,14.065909142319953,100.02000000000001,153.07999999999998
icm,Humanoid-v5,6029312,latest_ckpt,20,5,5,"0,1,2,3,4",890.9255889712955,418.47194668437294,187.14634389258512,542.284047059717,1250.6133438091936,160.5,68.70767788246084,30.72700766426825,104.52000000000001,220.01999999999998
icm,Humanoid-v5,9043968,latest_ckpt,20,5,5,"0,1,2,3,4",870.7891994169438,490.8214160997516,219.50201024235085,472.4579406766429,1274.2703529990115,158.03,82.40132037777065,36.85099076008676,86.35,226.99
icm,Humanoid-v5,12058624,latest_ckpt,20,5,5,"0,1,2,3,4",2268.7253224762567,1516.519584941621,678.2081762278461,966.4802066784208,3684.383817166209,403.5,271.7874555604066,121.54704521295447,187.60999999999999,646.9099999999999
icm,Humanoid-v5,15073280,latest_ckpt,20,5,5,"0,1,2,3,4",1400.3080290957762,565.3609396722977,252.83709858608307,931.9629486978072,1881.1064172537276,248.7,96.64978013425586,43.22309567812097,169.53000000000003,327.87
icm,Humanoid-v5,18087936,latest_ckpt,20,5,5,"0,1,2,3,4",1992.9514876549215,1132.7746418627319,506.5922204786095,1044.7743768546711,2941.1285984551714,347.05,187.03181547533566,83.64317067160954,190.43,512.5200000000001
icm,Humanoid-v5,21102592,latest_ckpt,20,5,5,"0,1,2,3,4",2616.6520514479766,1887.7424178739786,844.224074075206,1077.7750306039306,4422.784700163476,450.18,318.7274424959357,142.53924554311348,204.18125000000026,753.0699999999999
icm,Humanoid-v5,24117248,latest_ckpt,20,5,5,"0,1,2,3,4",2679.8790148125913,1887.9558204831822,844.319510623357,1130.0899255428662,4490.254860115364,462.43,318.80107998562363,142.5721772296404,204.11,751.1022499999971
icm,Humanoid-v5,27131904,latest_ckpt,20,5,5,"0,1,2,3,4",2912.4217763965426,2140.137539835414,957.0986040542299,1076.501384950012,4737.453187850697,511.53,373.9225275374566,167.22323797845797,194.19,828.8700000000001
icm,Humanoid-v5,30000000,latest_ckpt,20,5,5,"0,1,2,3,4",2874.0842152983464,2450.570965479278,1095.9286524997913,770.0213225377221,4956.817879444952,493.84000000000003,416.5794742903207,186.3000045088566,141.32,850.26
icm,MountainCar-v0,0,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-200.0,0.0,0.0,-200.0,-200.0,200.0,0.0,0.0,200.0,200.0
icm,MountainCar-v0,32768,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-187.005,23.66081623697712,7.4822070607542,-200.0,-170.60999999999999,187.005,23.66081623697712,7.4822070607542,171.685,198.7422499999998
icm,MountainCar-v0,65536,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-184.555,28.93864587364101,9.151203336173882,-198.245,-164.45999999999998,184.555,28.93864587364101,9.151203336173882,164.46,200.0
icm,MountainCar-v0,98304,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-183.795,30.02107967745331,9.493498959814554,-200.0,-162.42,183.795,30.02107967745331,9.493498959814554,163.43687500000001,198.79000000000002
icm,MountainCar-v0,131072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-187.135,25.754767034473446,8.144372443595639,-200.0,-168.595,187.135,25.754767034473446,8.144372443595639,168.595,200.0
icm,MountainCar-v0,163840,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-166.975,34.15151716981253,10.7996579806955,-188.59,-145.465,166.975,34.15151716981253,10.7996579806955,145.647625,185.89000000000001
icm,MountainCar-v0,180224,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-159.6,35.38073628402891,11.188371195129342,-182.026625,-138.54862500000002,159.6,35.38073628402891,11.188371195129342,139.12,182.72299999999998
icm,MountainCar-v0,212992,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-151.985,32.987611689845025,10.43159875091062,-173.95062499999997,-132.71025000000006,151.985,32.987611689845025,10.43159875091062,133.333625,173.280625
icm,MountainCar-v0,245760,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-145.61,35.4354751626107,11.205681148417527,-168.173125,-124.61499999999998,145.61,35.4354751626107,11.205681148417527,125.49475000000001,168.125
icm,MountainCar-v0,278528,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-140.205,34.548642882174114,10.925240157543449,-162.3835,-121.28187500000003,140.205,34.548642882174114,10.925240157543449,119.56700000000001,162.38
icm,MountainCar-v0,311296,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-138.29,34.530021720236434,10.919351629103257,-161.88325,-118.38225000000001,138.29,34.530021720236434,10.919351629103257,117.69075000000001,160.30724999999998
icm,MountainCar-v0,622592,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-115.97,34.326398005033965,10.854960156536732,-139.770625,-98.88475000000001,115.97,34.326398005033965,10.854960156536732,98.88,139.22525
icm,MountainCar-v0,933888,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-107.605,30.898790024853724,9.77105534218285,-129.07512499999999,-96.24499999999999,107.605,30.898790024853724,9.77105534218285,96.27,128.525125
icm,MountainCar-v0,1245184,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.725,31.10083801121764,9.83494852553891,-127.67999999999999,-96.009875,106.725,31.10083801121764,9.83494852553891,96.015,127.63025000000002
icm,MountainCar-v0,1556480,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.575,31.14609325421087,9.849259489931208,-127.52000000000001,-95.95,106.575,31.14609325421087,9.849259489931208,95.96000000000001,127.44012500000001
icm,MountainCar-v0,1867776,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.6,31.137525592121158,9.846550157288592,-127.47524999999999,-95.969875,106.6,31.137525592121158,9.846550157288592,95.98487499999999,127.52012500000001
icm,MountainCar-v0,2179072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.57,31.147762359437635,9.849787307348317,-127.44012499999998,-95.93,106.57,31.147762359437635,9.849787307348317,95.93499999999999,127.510375
icm,MountainCar-v0,2490368,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.64,31.125895971039935,9.842872548194455,-127.545,-95.945,106.64,31.125895971039935,9.842872548194455,95.97999999999999,127.465
icm,MountainCar-v0,2801664,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.585,31.142920945216428,9.84825631774478,-127.44500000000001,-95.94487500000001,106.585,31.142920945216428,9.84825631774478,95.97,127.44012500000001
icm,MountainCar-v0,3000000,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.725,31.096352278040587,9.833530012157384,-127.53512500000001,-96.11,106.725,31.096352278040587,9.833530012157384,96.14,127.60012499999999
riac,Ant-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",985.813282797613,5.890923801557273,2.0827560837671917,981.766432186893,989.8326685092711,1000.0,0.0,0.0,1000.0,1000.0
riac,Ant-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",907.9513406082482,128.6500518521394,45.48466203232436,809.1993551599971,976.0261912475431,928.46875,137.0648750079228,48.45975129029438,823.9449999999999,991.15625
riac,Ant-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",655.6069916789245,109.81545588373221,38.8256267672396,576.7964301665069,727.0298939501442,637.025,109.00763161357098,38.54001775752055,554.34375,704.6467187500001
riac,Ant-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",502.14312795316766,101.01254989314018,35.713329507191936,443.19363170035604,581.0767940811332,466.2625,77.9822485810072,27.570888391902603,420.87656250000003,527.0625
